INFO 2023-12-12 11:00:42,853 autoreload 16792 11528 Watching for file changes with StatReloader
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view login.views.view didn't return an HttpResponse object. It returned None instead.
ERROR 2023-12-13 16:22:38,688 basehttp 17016 25024 "POST /login/ HTTP/1.1" 500 68499
INFO 2023-12-13 16:22:57,984 autoreload 17016 22476 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 16:22:59,235 autoreload 17972 1300 Watching for file changes with StatReloader
INFO 2023-12-13 16:24:39,943 autoreload 17972 1300 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 16:24:41,114 autoreload 19900 14808 Watching for file changes with StatReloader
INFO 2023-12-13 16:28:46,623 autoreload 19900 14808 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 16:28:47,723 autoreload 23856 20912 Watching for file changes with StatReloader
INFO 2023-12-13 16:28:57,021 basehttp 23856 24464 "GET /login/ HTTP/1.1" 200 810
ERROR 2023-12-13 16:29:00,222 log 23856 24464 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\lovezone\apps\login\views.py", line 17, in post
    render(request, '/')
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: /
ERROR 2023-12-13 16:29:00,232 basehttp 23856 24464 "POST /login/ HTTP/1.1" 500 89456
INFO 2023-12-13 16:29:33,199 autoreload 23856 20912 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 16:29:34,482 autoreload 16156 21400 Watching for file changes with StatReloader
WARNING 2023-12-13 16:29:38,884 log 16156 25636 Forbidden (Permission denied): /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\lovezone\apps\login\views.py", line 15, in post
    raise PermissionDenied
django.core.exceptions.PermissionDenied
WARNING 2023-12-13 16:29:38,888 basehttp 16156 25636 "POST /login/ HTTP/1.1" 403 135
ERROR 2023-12-13 16:29:48,697 log 16156 25636 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\lovezone\apps\login\views.py", line 17, in post
    render(request, '/')
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: /
ERROR 2023-12-13 16:29:48,700 basehttp 16156 25636 "POST /login/ HTTP/1.1" 500 89481
INFO 2023-12-13 16:33:39,718 autoreload 16156 21400 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 16:33:40,837 autoreload 12164 23008 Watching for file changes with StatReloader
ERROR 2023-12-13 16:33:43,756 log 12164 24512 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view login.views.view didn't return an HttpResponse object. It returned None instead.
ERROR 2023-12-13 16:33:43,759 basehttp 12164 24512 "POST /login/ HTTP/1.1" 500 68504
INFO 2023-12-13 16:34:01,568 basehttp 12164 24512 "GET /login/ HTTP/1.1" 200 810
ERROR 2023-12-13 16:34:08,206 log 12164 24512 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view login.views.view didn't return an HttpResponse object. It returned None instead.
ERROR 2023-12-13 16:34:08,237 basehttp 12164 24512 "POST /login/ HTTP/1.1" 500 68504
INFO 2023-12-13 16:35:19,118 autoreload 12164 23008 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 16:35:20,249 autoreload 14632 2284 Watching for file changes with StatReloader
INFO 2023-12-13 16:35:24,038 basehttp 14632 19640 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-13 16:35:36,813 basehttp 14632 19640 "POST /login/ HTTP/1.1" 200 1447
INFO 2023-12-13 17:53:06,687 autoreload 14632 2284 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 17:53:10,251 autoreload 8164 8520 Watching for file changes with StatReloader
INFO 2023-12-13 17:53:17,213 autoreload 8164 8520 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 17:53:19,236 autoreload 14788 20956 Watching for file changes with StatReloader
INFO 2023-12-13 17:53:25,732 autoreload 14788 20956 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 17:53:27,878 autoreload 13364 20284 Watching for file changes with StatReloader
INFO 2023-12-13 17:53:38,869 autoreload 13364 20284 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 17:53:40,849 autoreload 23396 9980 Watching for file changes with StatReloader
INFO 2023-12-13 17:53:44,719 basehttp 23396 13456 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-13 17:53:57,060 basehttp 23396 13456 "POST /login/ HTTP/1.1" 302 0
INFO 2023-12-13 17:53:57,122 basehttp 23396 13456 "GET / HTTP/1.1" 200 1447
INFO 2023-12-13 20:26:21,293 autoreload 23396 9980 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 20:26:23,736 autoreload 22304 2496 Watching for file changes with StatReloader
INFO 2023-12-13 20:31:36,102 autoreload 22304 2496 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 20:31:37,654 autoreload 21552 6160 Watching for file changes with StatReloader
INFO 2023-12-13 20:34:43,669 autoreload 21552 6160 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 20:34:45,499 autoreload 24892 23388 Watching for file changes with StatReloader
INFO 2023-12-13 20:34:52,397 autoreload 24892 23388 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 20:34:54,210 autoreload 10752 21496 Watching for file changes with StatReloader
INFO 2023-12-13 20:38:28,459 autoreload 10752 21496 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 20:38:30,793 autoreload 17980 18384 Watching for file changes with StatReloader
INFO 2023-12-13 21:00:39,980 autoreload 17980 18384 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-13 21:00:41,737 autoreload 7020 10228 Watching for file changes with StatReloader
INFO 2023-12-14 11:01:44,594 autoreload 11668 5116 Watching for file changes with StatReloader
INFO 2023-12-14 11:02:51,162 autoreload 11668 5116 D:\紫光云项目\lovezone\lovezone\apps\index\views.py changed, reloading.
INFO 2023-12-14 11:02:52,244 autoreload 536 3124 Watching for file changes with StatReloader
INFO 2023-12-14 11:02:55,506 basehttp 536 3256 "GET / HTTP/1.1" 200 1447
WARNING 2023-12-14 11:02:55,921 log 536 3256 Not Found: /favicon.ico
WARNING 2023-12-14 11:02:55,923 basehttp 536 3256 "GET /favicon.ico HTTP/1.1" 404 2685
INFO 2023-12-14 11:04:39,535 basehttp 536 3256 "GET / HTTP/1.1" 200 1453
INFO 2023-12-14 11:04:41,302 basehttp 536 3256 "GET / HTTP/1.1" 200 1453
INFO 2023-12-14 11:04:42,494 basehttp 536 3256 "GET / HTTP/1.1" 200 1453
INFO 2023-12-14 11:04:53,575 basehttp 536 3256 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 11:04:54,533 basehttp 536 3256 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 11:05:04,069 basehttp 536 3256 "GET /timeline/ HTTP/1.1" 200 4624
INFO 2023-12-14 11:05:05,663 basehttp 536 3256 "GET /music/ HTTP/1.1" 200 2913
INFO 2023-12-14 11:05:05,707 basehttp 536 3256 "GET /static/scripts/musicPlyr.js HTTP/1.1" 304 0
INFO 2023-12-14 11:05:05,747 basehttp 536 3256 "GET /music/songList HTTP/1.1" 200 862
INFO 2023-12-14 11:05:05,897 basehttp 536 3256 "GET /static/scripts/list.js HTTP/1.1" 304 0
INFO 2023-12-14 11:05:07,678 basehttp 536 3256 "GET /timeline/ HTTP/1.1" 200 4624
INFO 2023-12-14 11:05:08,663 basehttp 536 3256 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 11:05:10,878 basehttp 536 3256 "GET /timeline/ HTTP/1.1" 200 4624
INFO 2023-12-14 11:05:11,989 basehttp 536 3256 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 11:05:12,944 basehttp 536 3256 "GET /timeline/ HTTP/1.1" 200 4624
INFO 2023-12-14 11:05:20,572 basehttp 536 3256 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:30:11,575 basehttp 536 8328 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:30:13,225 basehttp 536 8328 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:30:14,042 basehttp 536 8328 "GET / HTTP/1.1" 200 1451
WARNING 2023-12-14 16:30:28,365 log 536 9600 Not Found: /favicon.ico
WARNING 2023-12-14 16:30:28,366 basehttp 536 9600 "GET /favicon.ico HTTP/1.1" 404 2685
WARNING 2023-12-14 16:30:28,963 log 536 9600 Not Found: /favicon.ico
WARNING 2023-12-14 16:30:28,964 basehttp 536 9600 "GET /favicon.ico HTTP/1.1" 404 2685
WARNING 2023-12-14 16:30:29,560 log 536 9600 Not Found: /favicon.ico
WARNING 2023-12-14 16:30:29,561 basehttp 536 9600 "GET /favicon.ico HTTP/1.1" 404 2685
WARNING 2023-12-14 16:30:30,160 log 536 9600 Not Found: /favicon.ico
WARNING 2023-12-14 16:30:30,161 basehttp 536 9600 "GET /favicon.ico HTTP/1.1" 404 2685
INFO 2023-12-14 16:30:42,690 basehttp 536 8988 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 16:30:43,352 basehttp 536 18892 "GET /static/image/%E5%A4%B4%E5%83%8F%E5%A5%B3%E5%AD%A9.png HTTP/1.1" 200 1545
INFO 2023-12-14 16:30:43,358 basehttp 536 18892 "GET /static/scripts/printer.js HTTP/1.1" 200 1264
INFO 2023-12-14 16:30:43,366 basehttp 536 18892 "GET /static/scripts/sakura.js HTTP/1.1" 200 3489
INFO 2023-12-14 16:30:43,382 basehttp 536 18892 "GET /static/scripts/daohang_show.js HTTP/1.1" 200 528
INFO 2023-12-14 16:30:43,454 basehttp 536 17984 "GET /static/image/%E7%88%B1%E5%BF%83.png HTTP/1.1" 200 745
INFO 2023-12-14 16:30:43,546 basehttp 536 7200 "GET /static/image/%E6%92%AD%E6%94%BE%E5%99%A8.png HTTP/1.1" 200 484
INFO 2023-12-14 16:30:43,613 basehttp 536 8988 "GET /static/css/my.css HTTP/1.1" 200 4772
INFO 2023-12-14 16:30:43,639 basehttp 536 8988 "GET /static/image/1161108927.jpg HTTP/1.1" 200 293455
INFO 2023-12-14 16:30:43,690 basehttp 536 8988 "GET /static/image/sakura.png HTTP/1.1" 200 8668
INFO 2023-12-14 16:30:43,756 basehttp 536 17624 "GET /static/image/%E5%BD%B1%E5%83%8F%E6%8B%8D%E6%91%84%E7%94%B3%E8%AF%B7.png HTTP/1.1" 200 656
INFO 2023-12-14 16:30:43,818 basehttp 536 7200 "GET /static/font/AaPrincessPeach-2.ttf HTTP/1.1" 200 3525560
INFO 2023-12-14 16:30:43,823 basehttp 536 8564 "GET /static/image/%E6%97%A5%E5%BF%97.png HTTP/1.1" 200 643
WARNING 2023-12-14 16:30:43,910 log 536 8564 Not Found: /favicon.ico
WARNING 2023-12-14 16:30:43,911 basehttp 536 8564 "GET /favicon.ico HTTP/1.1" 404 2685
INFO 2023-12-14 16:31:36,438 basehttp 536 8564 "GET /login HTTP/1.1" 301 0
INFO 2023-12-14 16:31:36,456 basehttp 536 7200 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 16:31:36,527 basehttp 536 7200 "GET /static/css/login.css HTTP/1.1" 200 1306
INFO 2023-12-14 16:31:36,599 basehttp 536 7200 "GET /static/image/starnight.gif HTTP/1.1" 200 728334
INFO 2023-12-14 16:31:45,266 basehttp 536 7200 "POST /login/ HTTP/1.1" 302 0
INFO 2023-12-14 16:31:45,285 basehttp 536 7200 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:32:33,522 basehttp 536 7200 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 16:32:34,539 basehttp 536 7200 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 16:32:36,536 basehttp 536 7200 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 16:32:37,112 basehttp 536 7200 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 16:32:37,365 basehttp 536 7200 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 16:32:49,428 basehttp 536 7200 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 16:47:46,100 autoreload 536 3124 D:\紫光云项目\lovezone\lovezone\apps\login\views.py changed, reloading.
INFO 2023-12-14 16:47:49,582 autoreload 14500 18892 Watching for file changes with StatReloader
INFO 2023-12-14 16:47:52,883 basehttp 14500 13616 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 16:47:59,159 basehttp 14500 13616 "GET /login HTTP/1.1" 301 0
INFO 2023-12-14 16:47:59,176 basehttp 14500 20116 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 16:47:59,757 basehttp 14500 20116 "GET /static/css/login.css HTTP/1.1" 200 1306
INFO 2023-12-14 16:47:59,807 basehttp 14500 20116 "GET /static/image/starnight.gif HTTP/1.1" 200 728334
INFO 2023-12-14 16:48:09,371 basehttp 14500 20116 "POST /login/ HTTP/1.1" 302 0
INFO 2023-12-14 16:48:09,397 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:24,401 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:27,680 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:27,856 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:28,045 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:28,226 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:28,422 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:28,606 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:28,816 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:29,010 basehttp 14500 20116 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:30,336 basehttp 14500 20116 "GET /timeline HTTP/1.1" 301 0
INFO 2023-12-14 16:48:30,370 basehttp 14500 14240 "GET /timeline/ HTTP/1.1" 200 4624
INFO 2023-12-14 16:48:30,479 basehttp 14500 14240 "GET /static/css/timeline.css HTTP/1.1" 200 2931
INFO 2023-12-14 16:48:30,482 basehttp 14500 15732 "GET /static/scripts/timer.js HTTP/1.1" 200 1340
INFO 2023-12-14 16:48:30,549 basehttp 14500 9040 "GET /static/image/%E7%AC%AC%E4%B8%80%E5%A4%A9.png HTTP/1.1" 200 647416
INFO 2023-12-14 16:48:30,550 basehttp 14500 18976 "GET /static/image/%E5%A4%A7%E5%AD%A6.png HTTP/1.1" 200 655749
INFO 2023-12-14 16:48:30,566 basehttp 14500 18464 "GET /static/image/%E6%88%91%E4%BB%AC%E7%9A%84%E6%95%85%E4%BA%8B%E6%A0%87%E9%A2%98.png HTTP/1.1" 200 667831
INFO 2023-12-14 16:48:30,570 basehttp 14500 14240 "GET /static/image/%E5%BC%82%E5%9C%B0.png HTTP/1.1" 200 656246
INFO 2023-12-14 16:48:30,579 basehttp 14500 18912 "GET /static/image/%E5%A9%B4%E5%84%BF.png HTTP/1.1" 200 530278
INFO 2023-12-14 16:48:30,607 basehttp 14500 15732 "GET /static/image/%E7%BB%93%E5%A9%9A.png HTTP/1.1" 200 686254
INFO 2023-12-14 16:48:31,650 basehttp 14500 18464 "GET /static/font/ZhuZiAWan-2.ttc HTTP/1.1" 200 23264456
INFO 2023-12-14 16:48:31,949 basehttp 14500 18464 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:33,135 basehttp 14500 18464 "GET /timeline/ HTTP/1.1" 200 4624
INFO 2023-12-14 16:48:33,952 basehttp 14500 18464 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:48:46,986 basehttp 14500 18464 "GET / HTTP/1.1" 200 1451
INFO 2023-12-14 16:49:11,820 basehttp 14500 18464 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 16:49:12,859 basehttp 14500 18464 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 17:02:25,591 autoreload 14500 18892 D:\紫光云项目\lovezone\lovezone\apps\index\views.py changed, reloading.
INFO 2023-12-14 17:02:26,814 autoreload 15196 8704 Watching for file changes with StatReloader
INFO 2023-12-14 17:04:18,151 autoreload 15196 8704 D:\紫光云项目\lovezone\lovezone\apps\index\views.py changed, reloading.
INFO 2023-12-14 17:04:19,330 autoreload 3652 7300 Watching for file changes with StatReloader
INFO 2023-12-14 17:06:36,789 autoreload 3652 7300 D:\紫光云项目\lovezone\lovezone\apps\index\views.py changed, reloading.
INFO 2023-12-14 17:06:38,044 autoreload 7800 18280 Watching for file changes with StatReloader
INFO 2023-12-14 17:12:56,575 autoreload 7800 18280 D:\紫光云项目\lovezone\lovezone\apps\index\views.py changed, reloading.
INFO 2023-12-14 17:12:57,768 autoreload 19608 14108 Watching for file changes with StatReloader
ERROR 2023-12-14 17:13:02,408 log 19608 3648 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:13:02,413 basehttp 19608 3648 "GET / HTTP/1.1" 500 77557
INFO 2023-12-14 17:13:38,518 basehttp 19608 3648 "GET /timeline/ HTTP/1.1" 200 4707
INFO 2023-12-14 17:13:39,031 basehttp 19608 3648 "GET /static/css/timeline.css HTTP/1.1" 200 2931
INFO 2023-12-14 17:13:39,037 basehttp 19608 3648 "GET /static/image/%E6%92%AD%E6%94%BE%E5%99%A8.png HTTP/1.1" 200 484
INFO 2023-12-14 17:13:39,163 basehttp 19608 3376 "GET /static/image/%E7%88%B1%E5%BF%83.png HTTP/1.1" 200 745
INFO 2023-12-14 17:13:39,230 basehttp 19608 3648 "GET /static/font/AaPrincessPeach-2.ttf HTTP/1.1" 200 3525560
INFO 2023-12-14 17:13:39,238 basehttp 19608 13804 "GET /static/image/%E5%A4%B4%E5%83%8F%E5%A5%B3%E5%AD%A9.png HTTP/1.1" 200 1545
INFO 2023-12-14 17:13:39,263 basehttp 19608 3648 "GET /static/image/%E6%88%91%E4%BB%AC%E7%9A%84%E6%95%85%E4%BA%8B%E6%A0%87%E9%A2%98.png HTTP/1.1" 200 667831
INFO 2023-12-14 17:13:39,305 basehttp 19608 13804 "GET /static/image/1161108927.jpg HTTP/1.1" 200 293455
INFO 2023-12-14 17:13:39,391 basehttp 19608 20124 "GET /static/image/%E6%97%A5%E5%BF%97.png HTTP/1.1" 200 643
INFO 2023-12-14 17:13:39,397 basehttp 19608 14532 "GET /static/image/%E5%BD%B1%E5%83%8F%E6%8B%8D%E6%91%84%E7%94%B3%E8%AF%B7.png HTTP/1.1" 200 656
INFO 2023-12-14 17:13:39,423 basehttp 19608 3648 "GET /static/scripts/sakura.js HTTP/1.1" 200 3489
INFO 2023-12-14 17:13:39,423 basehttp 19608 14532 "GET /static/scripts/daohang_show.js HTTP/1.1" 200 528
INFO 2023-12-14 17:13:39,474 basehttp 19608 20124 "GET /static/image/%E5%BC%82%E5%9C%B0.png HTTP/1.1" 200 656246
INFO 2023-12-14 17:13:39,479 basehttp 19608 13804 "GET /static/image/%E7%BB%93%E5%A9%9A.png HTTP/1.1" 200 686254
INFO 2023-12-14 17:13:39,481 basehttp 19608 14532 "GET /static/image/%E7%AC%AC%E4%B8%80%E5%A4%A9.png HTTP/1.1" 200 647416
INFO 2023-12-14 17:13:39,488 basehttp 19608 3648 "GET /static/image/%E5%A4%A7%E5%AD%A6.png HTTP/1.1" 200 655749
INFO 2023-12-14 17:13:39,495 basehttp 19608 8868 "GET /static/scripts/timer.js HTTP/1.1" 200 1340
INFO 2023-12-14 17:13:39,507 basehttp 19608 20124 "GET /static/image/%E5%A9%B4%E5%84%BF.png HTTP/1.1" 200 530278
INFO 2023-12-14 17:13:39,571 basehttp 19608 20124 "GET /static/image/sakura.png HTTP/1.1" 200 8668
INFO 2023-12-14 17:13:40,078 basehttp 19608 3376 "GET /static/font/ZhuZiAWan-2.ttc HTTP/1.1" 200 23264456
INFO 2023-12-14 17:13:41,407 basehttp 19608 3376 "GET /timeline/ HTTP/1.1" 200 4707
ERROR 2023-12-14 17:13:53,383 log 19608 3376 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:13:53,386 basehttp 19608 3376 "GET / HTTP/1.1" 500 77420
INFO 2023-12-14 17:23:35,949 autoreload 19608 14108 D:\紫光云项目\lovezone\lovezone\configs\settings.py changed, reloading.
INFO 2023-12-14 17:23:48,027 autoreload 2956 18844 Watching for file changes with StatReloader
ERROR 2023-12-14 17:23:52,300 log 2956 11560 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:23:52,304 basehttp 2956 11560 "GET / HTTP/1.1" 500 77557
INFO 2023-12-14 17:24:01,659 basehttp 2956 11560 "GET /timeline/ HTTP/1.1" 200 4707
INFO 2023-12-14 17:24:02,315 basehttp 2956 11560 "GET /timeline/ HTTP/1.1" 200 4707
ERROR 2023-12-14 17:24:06,341 log 2956 11560 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:24:06,343 basehttp 2956 11560 "GET / HTTP/1.1" 500 77420
